marker,consensus,LG
scaffold_5498_3873,47.82759943,6
scaffold_2227_4249,47.82759943,6
scaffold_8025_5127,47.82759943,6
scaffold_16465_5166,47.82759943,6
scaffold_26836_3084,47.82759943,6
scaffold_46087_1446,47.82759943,6
scaffold_173777_36,47.82759943,6
scaffold_179375_102,47.82759943,6
scaffold_196907_128,47.82759943,6
scaffold_207903_24,47.82759943,6
scaffold_207903_42,47.82759943,6
SCF136826,47.82759943,6
SCF158255,47.82759943,6
scaffold_193553_141,47.82759943,6
scaffold_17249_2060,47.82759943,6
scaffold_7424_3177,56.78341223,6
scaffold_22034_3088,56.78341223,6
scaffold_7424_3180,56.78341223,6
scaffold_12131_4931,56.78341223,6
scaffold_69192_1226,61.54279059,6
scaffold_45944_2124,63.92890536,6
scaffold_20065_1714,67.4955698,6
scaffold_158578_260,67.4955698,6
SCF1047,67.4955698,6
SCF28931,69.87832429,6
scaffold_28041_700,69.87832429,6
scaffold_3106_6022,69.87832429,6
scaffold_3106_6027,69.87832429,6
scaffold_176201_42,72.26107879,6
scaffold_42426_1686,72.26107879,6
scaffold_18692_2969,72.26107879,6
scaffold_68035_1782,72.26107879,6
scaffold_86501_990,72.26107879,6
scaffold_176201_62,72.26107879,6
scaffold_215562_100,77.02385205,6
scaffold_60616_1401,77.02385205,6
scaffold_82722_1352,78.21455328,6
scaffold_124818_389,78.21455328,6
scaffold_13859_555,78.21455328,6
scaffold_83103_426,78.21455328,6
scaffold_89373_651,78.21455328,6
scaffold_83103_428,78.21455328,6
scaffold_7013_2102,87.16652779,6
scaffold_33317_3167,87.16652779,6
scaffold_29813_3182,87.16652779,6
scaffold_3836_2703,87.16652779,6
scaffold_6493_2161,87.16652779,6
scaffold_6608_164,87.16652779,6
scaffold_7196_7052,87.16652779,6
scaffold_8329_1642,87.16652779,6
scaffold_10796_6163,87.16652779,6
scaffold_31083_2764,87.16652779,6
scaffold_31083_2775,87.16652779,6
scaffold_33317_3205,87.16652779,6
scaffold_49127_1442,87.16652779,6
scaffold_12097_3122,87.16652779,6
scaffold_12097_3148,87.16652779,6
417587_K63,0,7
scaffold_36961_359,0,7
scaffold_30744_1887,0,7
scaffold_30744_1903,0,7
scaffold_31752_85,0,7
scaffold_57883_854,0,7
SCF160663,1.7864741,7
scaffold_436_870,3.572948199,7
scaffold_436_885,3.572948199,7
scaffold_436_886,3.572948199,7
scaffold_111040,4.763649424,7
scf2882,4.763649424,7
scaffold_25231_1449,8.94000154,7
scaffold_150643_264,13.11278885,7
scaffold_12734_3222,13.11278885,7
scaffold_12293_4171,14.89543091,7
scaffold_99405_400,14.89543091,7
scaffold_48814_2384,14.89543091,7
scaffold_12293_4304,14.89543091,7
scaffold_99405_423,14.89543091,7
scaffold_99405_438,14.89543091,7
scaffold_92112_606,17.47474802,7
scaffold_138611_151,22.17882927,7
scaffold_31414_3228,22.17882927,7
scaffold_37347_1151,22.17882927,7
scaffold_37347_1223,22.17882927,7
scaffold_37347_1173,22.17882927,7
scaffold_37347_1155,22.17882927,7
scaffold_68603_1526,22.77409548,7
scaffold_7628_3098,22.77409548,7
scaffold_7628_4904,22.77409548,7
scaffold_11983_1327,22.77409548,7
scaffold_607_8285,22.77409548,7
scaffold_1179_7946,22.77409548,7
scaffold_7628_3145,22.77409548,7
scaffold_7628_4918,22.77409548,7
scaffold_7628_4970,22.77409548,7
scaffold_7628_4973,22.77409548,7
scaffold_7628_5011,22.77409548,7
scaffold_67904_790,22.77409548,7
scaffold_68603_1565,22.77409548,7
scaffold_68603_1592,22.77409548,7
scaffold_2254_1525,23.96479671,7
scaffold_3221_3047,23.96479671,7
scaffold_15718_3534,23.96479671,7
scaffold_11059_4888,26.34653703,7
SCF37628,26.34653703,7
scaffold_28504_3475,26.34653703,7
scaffold_28504_3500,26.34653703,7
scaffold_11059_4904,26.34653703,7
scaffold_11059_4896,26.34653703,7
scf37h,28.71882549,7
scaffold_6406_7899,28.71882549,7
scaffold_6406_7913,28.71882549,7
scaffold_6406_7939,28.71882549,7
scaffold_6406_7942,28.71882549,7
scaffold_29956_2435,32.88758344,7
scaffold_47067_2449,32.88758344,7
scaffold_10505_235,32.88758344,7
scaffold_85066_171,32.88758344,7
scaffold_10505_247,32.88758344,7
scaffold_10505_3485,32.88758344,7
scaffold_10505_3543,32.88758344,7
scaffold_25205_1377,32.88758344,7
scaffold_29956_2374,32.88758344,7
scaffold_29956_2384,32.88758344,7
scaffold_29956_2470,32.88758344,7
scaffold_29956_2473,32.88758344,7
scaffold_47067_2400,32.88758344,7
scaffold_47067_2408,32.88758344,7
scaffold_86951_179,37.65323436,7
scaffold_47570_2172,37.65323436,7
scaffold_70077_1397,37.65323436,7
scaffold_47570_2090,37.65323436,7
scaffold_18939_1669,37.65323436,7
scaffold_82930_73,37.65323436,7
scaffold_38873_463,40.03598886,7
scaffold_80519_400,40.03598886,7
scaffold_5910_3381,40.03598886,7
scaffold_3196_684,40.03598886,7
scaffold_5910_3270,40.03598886,7
scaffold_13087_368,40.03598886,7
scaffold_36840_2901,40.03598886,7
scaffold_10720_1491,40.03598886,7
scaffold_36840_2905,40.03598886,7
scaffold_68502_443,40.03598886,7
scaffold_97260_371,40.03598886,7
scaffold_97458_643,40.03598886,7
scaffold_97458_701,40.03598886,7
scaffold_43714_2445,41.22652129,7
scaffold_11110_3086,41.22652129,7
scaffold_6429_3472,41.22652129,7
scaffold_6429_3509,41.22652129,7
scaffold_43714_2328,41.22652129,7
scaffold_116054_70,41.22652129,7
scaffold_6429_3479,41.22652129,7
scaffold_27584_917,41.22652129,7
scaffold_27584_1015,41.22652129,7
scaffold_43714_2475,41.22652129,7
scaffold_43714_2488,41.22652129,7
scaffold_143889_97,41.22652129,7
scaffold_198392_119,42.41722252,7
scaffold_57964_421,42.41722252,7
SCF138394,42.41722252,7
scaffold_29844_2927,42.41722252,7
scaffold_42513_141,42.41722252,7
scaffold_46631_1185,42.41722252,7
scaffold_29576_3713,42.41722252,7
scaffold_43391_1586,42.41722252,7
scaffold_14161_4586,42.41722252,7
scaffold_74938_163,47.79460724,7
scaffold_12806_5033,51.37091137,7
scaffold_7685_6025,51.37091137,7
scaffold_91065_486,51.37091137,7
scaffold_11520_5733,51.96617758,7
SCF159195,51.96617758,7
scaffold_121110_433,52.5614438,7
scaffold_147305_234,52.5614438,7
scaffold_19773_1051,56.73779592,7
scaffold_3883_6094,56.73779592,7
scaffold_3883_5972,56.73779592,7
scaffold_3883_5992,56.73779592,7
scaffold_3883_5997,56.73779592,7
scaffold_3883_6096,56.73779592,7
scaffold_3883_6106,56.73779592,7
scaffold_3883_6110,56.73779592,7
scaffold_3434_5193,59.71750885,7
scaffold_18893_1173,59.71750885,7
scaffold_5975_818,59.71750885,7
scaffold_11366_1025,59.71750885,7
scaffold_18893_1272,59.71750885,7
scaffold_39268_2552,59.71750885,7
scaffold_152073_130,59.71750885,7
SCF101914,59.71750885,7
scaffold_12958_3774,60.90821007,7
SCF169090,60.90821007,7
scaffold_350_6054,60.90821007,7
scaffold_1134_7524,60.90821007,7
scaffold_114978_219,0,8
scaffold_137684_441,0,8
scaffold_57090_1776,0,8
scaffold_11977_5875,0,8
scaffold_137684_450,0,8
scaffold_32_26031,1.190701225,8
scaffold_64445_682,1.190701225,8
scaffold_1103_12167,1.190701225,8
GVC-V22a02_171,1.190701225,8
scaffold_9749_3856,1.190701225,8
scaffold_27034_1145,2.976668667,8
scaffold_6536_5305,2.976668667,8
scaffold_33546_3051,2.976668667,8
scaffold_6371_7692,2.976668667,8
scaffold_33546_3061,2.976668667,8
scaffold_17452_1214,8.354453157,8
scaffold_25814_2248,8.354453157,8
scaffold_25814_2167,8.354453157,8
scaffold_8136_242,11.93187357,8
scaffold_45398_262,11.93187357,8
scaffold_32013_1783,12.52713979,8
scaffold_19868_2122,12.52713979,8
scaffold_1409_6582,14.31012686,8
scaffold_27317_2536,14.31012686,8
scaffold_20940_1369,19.67251633,8
scaffold_1462_6423,19.67251633,8
scaffold_42164_1538,19.67251633,8
scaffold_58353_1327,19.67251633,8
scaffold_1462_6450,19.67251633,8
scaffold_58353_1335,19.67251633,8
scaffold_28387_441,21.45899043,8
scaffold_11320_1914,23.24546453,8
scaffold_57397_529,23.24546453,8
scaffold_11982_2357,23.24546453,8
scaffold_57397_542,23.24546453,8
scaffold_59564_865,23.24546453,8
scaffold_4327_8317,25.62236595,8
scaffold_190917_138,25.62236595,8
scaffold_17788_4666,25.62236595,8
scaffold_28511_3940,25.62236595,8
scaffold_3961_1637,25.62236595,8
scaffold_137350_108,25.62236595,8
scaffold_10692_6394,25.62236595,8
scaffold_10692_6406,25.62236595,8
scaffold_10692_6409,25.62236595,8
scaffold_10692_6417,25.62236595,8
scaffold_1198_607,29.19862505,8
scaffold_6969_6689,29.19862505,8
scaffold_6969_6697,29.19862505,8
scaffold_63438_594,33.97500597,8
scaffold_3235_9434,33.97500597,8
scaffold_1960_3583,33.97500597,8
scaffold_24339_4130,33.97500597,8
scaffold_3235_9543,33.97500597,8
scaffold_12979_3146,33.97500597,8
scaffold_34084_3459,33.97500597,8
scaffold_3235_6852,33.97500597,8
scaffold_3235_9464,33.97500597,8
scaffold_3235_9478,33.97500597,8
scaffold_7686_5923,36.35686904,8
scaffold_32357_1197,36.35686904,8
scaffold_5144_307,36.35686904,8
314831_K70,36.35686904,8
scaffold_32357_1199,36.35686904,8
scaffold_32357_1292,36.35686904,8
scaffold_32357_1298,36.35686904,8
scaffold_71231_1305,36.35686904,8
scaffold_50003_1254,36.35686904,8
scaffold_12462_3597,36.35686904,8
scaffold_7686_5890,36.35686904,8
scaffold_24594_1765,36.35686904,8
scaffold_27768_2738,38.14227795,8
scaffold_118306_321,38.14227795,8
scaffold_32066_3739,38.14227795,8
scaffold_25394_4210,38.14227795,8
scaffold_66897_943,38.14227795,8
scaffold_29958_2278,38.14227795,8
scaffold_25727_2686,38.14227795,8
scaffold_39893_1561,38.14227795,8
scaffold_2341_8424,38.14227795,8
scaffold_33632_2421,38.14227795,8
vm53000,38.14227795,8
scaffold_11766_2387,44.72769285,8
scaffold_75533_79,44.72769285,8
scaffold_83189_874,44.72769285,8
scaffold_13686_6337,44.72769285,8
scaffold_13686_6303,44.72769285,8
scaffold_17555_4850,45.91839407,8
scaffold_43354_1476,45.91839407,8
scaffold_86629_1261,46.51366029,8
scaffold_119692_597,48.30013439,8
scaffold_29516_1231,49.49083561,8
scaffold_609_110,49.49083561,8
scaffold_25074_4410,50.73286961,8
scaffold_12445_2973,50.73286961,8
scaffold_17534_576,62.79204135,8
scaffold_177_5322,62.79204135,8
scaffold_177_5383,62.79204135,8
scaffold_16778_1812,63.43627862,8
319429_K63,63.43627862,8
scaffold_97576_996,63.43627862,8
scaffold_16778_1818,63.43627862,8
scaffold_39287_1530,63.43627862,8
scaffold_121627_583,69.95121113,8
SCF16407,69.95121113,8
ct154615,69.95121113,8
scaffold_22544_4282,71.14191235,8
scaffold_27433_613,71.14191235,8
scaffold_27433_641,71.14191235,8
SCF89447,71.14191235,8
scaffold_36_17268,71.14191235,8
SCF171621,71.14191235,8
scaffold_32942_2588,71.14191235,8
scaffold_4383_8908,71.14191235,8
scaffold_27979_4273,72.33261358,8
scaffold_17307_5204,72.33261358,8
scaffold_78684_455,75.89632685,8
scaffold_40863_563,76.49159307,8
scaffold_90270_1154,76.49159307,8
scaffold_116484_352,76.49159307,8
scaffold_23696_610,77.08685929,8
scaffold_10468_838,77.08685929,8
scaffold_33952_482,77.08685929,8
scaffold_23696_701,77.08685929,8
scaffold_3505_8336,78.27756051,8
scaffold_248_10290,78.27756051,8
scaffold_248_870,78.27756051,8
SCF164915,78.27756051,8
scaffold_13109_1641,78.27756051,8
scaffold_32710_1172,78.27756051,8
scaffold_2120_9010,82.45034782,8
scaffold_8216_3943,82.45034782,8
scaffold_23703_3585,82.45034782,8
scaffold_152533_151,0,9
scaffold_7278_8324,0,9
scaffold_24277_3788,0,9
scaffold_7278_8298,0,9
scaffold_198392_99,2.382754495,9
scaffold_9334_5076,3.57328693,9
scaffold_37084_2893,4.763988155,9
scaffold_25332_4175,5.954689379,9
scaffold_12393_6574,11.93323814,9
scaffold_12574_259,11.93323814,9
scaffold_36859_1627,14.31597232,9
scaffold_30502_3988,14.31597232,9
scaffold_5574_7566,14.31597232,9
scaffold_108075_740,14.31597232,9
1trimcontig435620,14.31597232,9
scaffold_102343_460,14.31597232,9
scaffold_102182_407,16.10193977,9
scaffold_32967_359,17.29264099,9
scaffold_20071_618,17.29264099,9
SCF20681,19.07911509,9
scaffold_7446_7947,20.26981632,9
scaffold_87992_860,20.26981632,9
scaffold_20496_1476,20.26981632,9
scaffold_47582_452,20.26981632,9
scaffold_14951_2958,20.26981632,9
scaffold_8356_2789,23.84733741,9
scaffold_8238_5573,23.84733741,9
scaffold_16570_4501,23.84733741,9
scaffold_8356_2794,23.84733741,9
scaffold_2683_5244,26.82676502,9
scaffold_2683_5298,26.82676502,9
scaffold_14227_1861,26.82676502,9
scaffold_2683_5245,26.82676502,9
scaffold_30599_578,28.61323912,9
SCF85946,30.39971322,9
scaffold_24689_3361,33.36521107,9
SCF184873,33.36521107,9
SCF112540,35.74785075,9
scaffold_91286_819,35.74785075,9
scaffold_7150_5126,35.74785075,9
scaffold_91286_831,35.74785075,9
scaffold_164771_190,35.74785075,9
scaffold_8277_5306,35.74785075,9
scaffold_9777_696,35.74785075,9
scaffold_9284_950,35.74785075,9
scaffold_8277_5300,35.74785075,9
scaffold_8913_2006,39.31932721,9
scaffold_7675_2964,39.31932721,9
scaffold_7473_7274,39.31932721,9
scaffold_2519_117,39.31932721,9
scaffold_47798_2069,39.31932721,9
scaffold_3253_2921,39.31932721,9
scaffold_3253_2909,39.31932721,9
scaffold_2519_122,39.31932721,9
scaffold_3253_2881,39.31932721,9
scaffold_82126_591,39.31932721,9
scaffold_7675_3013,39.31932721,9
scaffold_7675_3070,39.31932721,9
scaffold_7675_3073,39.31932721,9
scaffold_20458_1655,39.31932721,9
scaffold_3117_7035,42.2936244,9
1trimcontig217158,42.2936244,9
scaffold_32522_1336,47.07000532,9
SCF34513,47.07000532,9
scaffold_28911_1339,49.45275982,9
scaffold_149863_208,51.83551431,9
SCF9872,51.83551431,9
scaffold_15954_4172,51.83551431,9
scaffold_111379_351,53.62198841,9
300409_K63,53.62198841,9
scaffold_6190_1197,53.62198841,9
scaffold_26718_3282,53.62198841,9
scaffold_15867_4759,53.62198841,9
SCF208883,53.62198841,9
scaffold_19008_2937,53.62198841,9
scaffold_27119_4101,53.62198841,9
scaffold_27119_4200,53.62198841,9
scaffold_48567_1355,53.62198841,9
scaffold_31844_2897,54.81268964,9
scaffold_31844_2857,54.81268964,9
scaffold_31844_2876,54.81268964,9
scaffold_7398_4061,55.40795585,9
scaffold_9190_6351,55.40795585,9
scaffold_20481_3154,55.40795585,9
scaffold_47603_820,55.40795585,9
scaffold_31844_2970,55.40795585,9
scaffold_31844_2991,55.40795585,9
scaffold_31844_2996,55.40795585,9
scaffold_6923_2526,59.58305899,9
scaffold_33718_1446,59.58305899,9
scaffold_37581_2438,59.58305899,9
scaffold_6923_2545,59.58305899,9
scaffold_37581_2439,59.58305899,9
SCF193103,62.56277117,9
scaffold_4793_7629,66.13387102,9
scaffold_1854_1997,72.69297349,9
scaffold_83321_138,72.69297349,9
scaffold_55514_2039,73.88367472,9
SCF167793,74.47894093,9
scaffold_14559_1277,74.47894093,9
scaffold_48_3805,75.07420715,9
scaffold_48_3814,75.07420715,9
scaffold_128348_475,75.66947337,9
scaffold_128348_442,75.66947337,9
scaffold_45109_953,78.05222786,9
scaffold_1864_3137,79.24292909,9
scaffold_18340_3777,79.24292909,9
scaffold_18340_3788,79.24292909,9
scaffold_22144_1354,81.02940319,9
scaffold_20383_23,81.02940319,9
scaffold_18002_4080,81.02940319,9
scaffold_20383_24,81.02940319,9
scaffold_22144_1398,81.02940319,9
scaffold_198314_103,81.02940319,9
scaffold_18583_4824,86.92199205,9
scaffold_815_8385,86.92199205,9
scaffold_14671_1517,87.5791022,9
scaffold_164954_124,87.5791022,9
scaffold_8773_3535,87.5791022,9
scaffold_134_17423,0,10
vm78806,0,10
scaffold_59355_1495,0,10
scaffold_83985_935,0.595266217,10
scaffold_83985_952,0.595266217,10
vm51409,1.785967442,10
scaffold_77824_1049,1.785967442,10
scaffold_44864_476,2.381233659,10
scaffold_93522_327,2.381233659,10
scaffold_44864_517,2.381233659,10
scaffold_21415_4864,2.381233659,10
scaffold_36168_1897,2.381233659,10
scaffold_44864_413,2.381233659,10
scaffold_64939_1552,5.95875475,10
scaffold_8873_4025,11.32014188,10
scaffold_14505_5942,14.89766297,10
scaffold_53375_1865,23.58525767,10
scaffold_3332_2249,23.58525767,10
scaffold_108520_514,27.02916523,10
scaffold_2565_10935,27.02916523,10
scaffold_73187_404,27.02916523,10
scaffold_54785_1107,27.02916523,10
scaffold_13388_3745,29.41191972,10
SCF110888,29.41191972,10
scaffold_49616_2260,29.41191972,10
scaffold_42014_1292,33.58813842,10
scaffold_81500_1424,33.58813842,10
scaffold_37951,33.58813842,10
scaffold_21160_2395,33.58813842,10
scaffold_90420_584,34.18340463,10
scaffold_90420_530,34.18340463,10
scaffold_90420_626,34.18340463,10
scaffold_90420_542,34.18340463,10
scaffold_90420_549,34.18340463,10
scaffold_127523_575,36.56463829,10
scaffold_42119_2582,36.56463829,10
scaffold_1733_59,36.56463829,10
scaffold_13882_772,36.56463829,10
scaffold_15346_2911,36.56463829,10
scaffold_35026_462,36.56463829,10
scaffold_70071_808,36.56463829,10
scaffold_13882_803,36.56463829,10
scaffold_15346_2917,36.56463829,10
scaffold_23737_3834,36.56463829,10
scaffold_42096_2213,36.56463829,10
scaffold_87905_1015,36.56463829,10
scaffold_92611_523,36.56463829,10
scaffold_98035_705,36.56463829,10
scaffold_98035_706,36.56463829,10
scaffold_214465_44,36.56463829,10
scaffold_214465_62,36.56463829,10
SCF22477,36.56463829,10
SCF53750,36.56463829,10
scaffold_35026_341,36.56463829,10
scaffold_4302_2816,36.56463829,10
scaffold_35026_366,36.56463829,10
scaffold_13882_622,36.56463829,10
scaffold_53046_292,36.56463829,10
scaffold_6553_5779,37.15990451,10
scaffold_6553_5803,37.15990451,10
scaffold_6553_5632,37.15990451,10
scaffold_3243_9538,40.7374256,10
scaffold_3243_9598,40.7374256,10
scaffold_31578_1129,41.92812683,10
scaffold_10536_5015,43.11882805,10
scaffold_61162_731,43.11882805,10
scaffold_8287_2876,43.11882805,10
scaffold_8287_2891,43.11882805,10
scaffold_18760_4623,43.11882805,10
scaffold_24569_3552,43.11882805,10
scaffold_24569_3565,43.11882805,10
scaffold_24569_3574,43.11882805,10
scaffold_5558_3852,45.49788955,10
scaffold_120300_136,45.49788955,10
scaffold_64332_1557,45.49788955,10
scaffold_5558_3946,45.49788955,10
scaffold_5558_3889,45.49788955,10
scaffold_20817_2608,48.47620314,10
scaffold_11842_6734,49.66690436,10
scaffold_46587_1825,49.66690436,10
scaffold_46587_1839,49.66690436,10
scaffold_119452_488,55.61345882,10
scaffold_14059_5352,55.61345882,10
scaffold_35616_2275,56.24209984,10
scaffold_73112_1219,56.24209984,10
scaffold_52119_1893,56.24209984,10
scaffold_35753_1600,56.24209984,10
scaffold_35616_2302,56.24209984,10
scaffold_42994_1177,56.83736606,10
scaffold_26817_3858,59.2197971,10
scaffold_880_2215,59.2197971,10
scaffold_97874_316,59.2197971,10
scaffold_880_2250,59.2197971,10
scaffold_880_2265,59.2197971,10
scaffold_2484_5966,59.2197971,10
scaffold_13482_2452,61.0062712,10
SCF177450,61.60153742,10
scaffold_9359_4141,62.19680364,10
ct155339,62.19680364,10
scaffold_18038_5368,65.77432473,10
scaffold_12949_2622,69.3483816,10
scaffold_15063_5952,69.3483816,10
scaffold_1680_2319,69.3483816,10
scaffold_52491_1681,69.3483816,10
scaffold_9455_7256,69.3483816,10
scaffold_15063_5953,69.3483816,10
scaffold_15063_5954,69.3483816,10
scaffold_52491_1708,69.3483816,10
scaffold_178690_27,73.52473331,10
scaffold_28308_2499,73.52473331,10
scaffold_57793_951,73.52473331,10
scaffold_203_8320,73.52473331,10
contig480Fb,80.09244683,10
scaffold_15806_2166,80.09244683,10
scaffold_83331_243,80.09244683,10
scaffold_3330_4772,84.26879895,10
scaffold_1311_1453,84.26879895,10
scaffold_69649_790,84.26879895,10
scaffold_1311_1468,84.26879895,10
scaffold_35862,86.65155344,10
scaffold_13541_2643,86.65155344,10
scaffold_3520_10124,87.24681966,10
scaffold_58947_238,87.84208588,10
scaffold_1231_11640,0.595266217,11
scaffold_87360_1156,1.192101348,11
scaffold_88382_740,1.192101348,11
scaffold_88382_749,1.192101348,11
scaffold_466_11599,6.52460164,11
scaffold_155464_207,6.52460164,11
scaffold_66687_192,6.52460164,11
scaffold_70108_831,6.52460164,11
scaffold_16354_3959,6.52460164,11
scaffold_466_2095,6.52460164,11
scaffold_172290_53,6.52460164,11
SCF162175,8.311075739,11
vm83024,8.311075739,11
scaffold_68201_613,11.29062534,11
scaffold_1224_13094,15.45347334,11
scaffold_42755_943,15.45347334,11
scaffold_69570_1175,15.45347334,11
scaffold_9204_4798,16.64400578,11
scaffold_32307_1416,16.64400578,11
scaffold_113790_253,21.42037966,11
scaffold_90453_156,23.80124048,11
SCF72229,23.80124048,11
scaffold_90453_158,23.80124048,11
scaffold_60960_209,24.3965067,11
scaffold_4553_1673,24.3965067,11
scaffold_27846_3448,24.3965067,11
scaffold_21084_3281,29.76047837,11
scaffold_2126_10174,29.76047837,11
scaffold_100190_220,29.76047837,11
scaffold_95115_667,29.76047837,11
scaffold_13096_1145,29.76047837,11
scaffold_13096_1158,29.76047837,11
scaffold_20204_2267,29.76047837,11
scaffold_32238_721,31.5452643,11
scaffold_14937_1946,31.5452643,11
scaffold_90626_420,31.5452643,11
scaffold_90402_452,33.92498228,11
scaffold_90402_451,33.92498228,11
scaffold_1599_6682,33.92498228,11
scaffold_25483_2965,35.1156835,11
scaffold_13076_780,35.1156835,11
scaffold_41942_2053,35.71094972,11
scaffold_169448_97,35.71094972,11
scaffold_2159_1339,35.71094972,11
scaffold_65798_429,35.71094972,11
scaffold_18008_3233,35.71094972,11
scaffold_18851_2161,35.71094972,11
scaffold_116983_281,35.71094972,11
scaffold_4308_7311,36.90165094,11
scaffold_48281_2402,36.90165094,11
scaffold_48281_2501,36.90165094,11
scaffold_1430_7505,36.90165094,11
scaffold_34688_1306,36.90165094,11
scaffold_10827_3635,36.90165094,11
scaffold_34688_1347,36.90165094,11
scaffold_48281_2513,36.90165094,11
scaffold_80923_1125,36.90165094,11
scaffold_57296_2125,38.08780918,11
scaffold_58550_910,38.08780918,11
scaffold_57296_2225,38.08780918,11
scaffold_9081_1399,40.45885389,11
scaffold_9081_1388,40.45885389,11
scaffold_18247_5405,42.24532799,11
scaffold_25210_859,42.24532799,11
scaffold_1300_3183,42.24532799,11
scaffold_7544_7265,45.22499474,11
scaffold_37097_3046,47.60774923,11
scaffold_22807_3751,51.78341854,11
scaffold_42437_2720,51.78341854,11
scaffold_6529_1808,51.78341854,11
scaffold_20122_2272,51.78341854,11
scaffold_42437_2734,51.78341854,11
scaffold_1015_13487,51.78341854,11
scaffold_22657_800,51.78341854,11
scaffold_41385_1874,51.78341854,11
scaffold_17932_2804,60.16576496,11
SCF16359,60.16576496,11
SCF11084,73.25653209,11
scaffold_115_16042,73.25653209,11
scaffold_125144_208,73.25653209,11
scaffold_2982_7405,73.85179831,11
scaffold_56_5956,73.85179831,11
scaffold_18215_3418,79.2157935,11
scaffold_32513_1445,79.2157935,11
scaffold_18215_1768,79.2157935,11
scaffold_132001_257,79.2157935,11
scaffold_132001_262,79.2157935,11
scaffold_43726_1274,81.00154956,11
scaffold_105237_497,81.00154956,11
scaffold_21171_3837,81.00154956,11
scaffold_33653_3534,81.00154956,11
scaffold_44653_230,0,12
scaffold_7786_7537,0,12
scaffold_5025_5154,0,12
scaffold_5025_5172,0,12
scaffold_55248_2308,0,12
scaffold_37995_397,0,12
scaffold_7786_7565,0,12
scaffold_2221_3752,1.190701225,12
scaffold_24669_3669,1.190701225,12
scaffold_94262_148,1.190701225,12
scaffold_2221_5554,1.190701225,12
scaffold_24669_3670,1.190701225,12
scaffold_24669_3714,1.190701225,12
SCF60761,4.167369892,12
scaffold_14726_5289,4.167369892,12
SCF96311,4.167369892,12
scaffold_36745_953,4.167369892,12
scaffold_14726_5290,4.167369892,12
scaffold_14726_5291,4.167369892,12
scaffold_14726_5292,4.167369892,12
scaffold_14726_5293,4.167369892,12
scaffold_14726_5294,4.167369892,12
scaffold_21823_3319,5.953337334,12
scaffold_89151_796,5.953337334,12
scaffold_233_8543,11.90566285,12
SCF139660,13.09636408,12
SCF189657,16.67384137,12
scaffold_57831_1968,16.67384137,12
scaffold_128_194,19.05654547,12
scaffold_20108_4780,19.05654547,12
scaffold_2700_844,19.65397372,12
scaffold_83281_2293,19.65397372,12
scaffold_173749_80,27.44930294,12
scaffold_62514_950,27.44930294,12
scaffold_85531_114,27.44930294,12
scaffold_84092b,27.44930294,12
scaffold_17752_4520,31.02682403,12
scaffold_15049_5752,31.02682403,12
ct135942,31.02682403,12
scaffold_140834_192,34.00653696,12
scaffold_15017_151,34.00653696,12
scaffold_2979_9917,34.60180318,12
scaffold_2979_10026,34.60180318,12
scaffold_70180_394,35.1970694,12
scaffold_59509_1016,35.1970694,12
scaffold_70017_431,35.1970694,12
scaffold_70180_362,35.1970694,12
scaffold_7223_2548,35.1970694,12
scaffold_7223_7998,35.1970694,12
scaffold_7223_2551,35.1970694,12
scaffold_7223_2560,35.1970694,12
scaffold_18203_3098,35.1970694,12
scaffold_18203_3105,35.1970694,12
scaffold_18203_3115,35.1970694,12
scaffold_7056_5691,37.57982389,12
scaffold_6098_5738,37.57982389,12
scaffold_6098_5760,37.57982389,12
scaffold_59688_228,39.36011991,12
scaffold_37549_2989,39.36011991,12
scaffold_14318_3488,40.54745782,12
scaffold_145834_321,40.54745782,12
scaffold_48044_1072,40.54745782,12
scaffold_1032_10045,40.54745782,12
scaffold_16458_4547,40.54745782,12
scaffold_9954_2540,40.54745782,12
scaffold_43599_778,44.12497891,12
scaffold_46144_2472,48.29776622,12
scaffold_46144_2509,48.29776622,12
scaffold_173777_48,48.29776622,12
scaffold_53090_1807,48.29776622,12
scaffold_53090_1814,48.29776622,12
scaffold_53090_1829,48.29776622,12
scaffold_53090_1834,48.29776622,12
scaffold_577_5204,52.46598064,12
scaffold_141834_282,54.84873513,12
scaffold_4545_1974,54.84873513,12
scaffold_4545_1993,54.84873513,12
scaffold_38606_2357,56.63520923,12
scaffold_209977_51,56.63520923,12
scaffold_89267_727,57.82591046,12
scaffold_3530_351,57.82591046,12
scaffold_3530_359,57.82591046,12
scaffold_61484_808,62.59209245,12
scaffold_3402_3392,62.59209245,12
scaffold_21402_3106,62.59209245,12
scaffold_3376_7137,67.35760144,12
scaffold_7286_3907,67.35760144,12
scaffold_91624_751,67.35760144,12
scaffold_6294_1697,67.35760144,12
scaffold_118851_684,67.35760144,12
scaffold_12908_5796,67.95286766,12
scaffold_104052_306,67.95286766,12
scaffold_158708_249,67.95286766,12
scaffold_116076_445,69.14356889,12
scaffold_113755_715,69.14356889,12
scaffold_113755_721,69.14356889,12
scaffold_817_7015,74.52135234,12
scaffold_16512_2272,74.52135234,12
vm38401,76.30782644,12
vm12486,76.30782644,12
